subject_id,name_cn,name,score,total,year,company,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10
98286,三坪房间的侵略者！？,六畳間の侵略者!?,6.5,4120,2014.0,,5,12,30,96,444,1469,1531,422,62,49
282734,斗破苍穹 第三季,斗破苍穹 第三季,6.4,374,2019.0,,5,2,6,14,41,118,134,37,5,12
320415,开心宝贝之开心大冒险,开心宝贝之开心大冒险,6.2,90,2012.0,"广东明星创意动画有限公司,广州市黄伟明动画设计有限公司",1,0,2,2,14,41,20,8,1,1
67744,杀手阿一,殺し屋1 THE ANIMATION EPISODE.0,6.0,61,2002.0,AIC,0,1,1,8,10,21,11,7,0,2
47664,大话三国,大话三国,6.2,115,,SHOWGOOD,0,1,3,4,17,40,38,10,2,0
12557,纯白交响曲,ましろ色シンフォニー -The color of lovers-,6.5,2941,2011.0,Manglobe,16,10,29,71,333,1043,971,355,64,49
315804,八十龟酱观察日记 第三册,八十亀ちゃんかんさつにっき 3さつめ,6.1,86,2021.0,,0,0,0,5,14,38,22,7,0,0
283564,1/2的魔法,Onward,6.2,113,2020.0,,0,0,3,5,17,40,36,11,1,0
12746,少女的秘密心事,ないしょのつぼみ,6.1,84,2008.0,スタジオ サインポスト,2,0,2,3,13,30,26,5,2,1
21900,轮回的拉格朗日,輪廻のラグランジェ,6.5,1574,2012.0,XEBEC,3,1,16,58,194,527,518,206,29,22
28881,小精灵灰豆,小精灵灰豆,6.2,109,,,1,0,0,2,24,40,32,8,0,2
108818,人鱼,人魚,5.9,55,,,1,0,1,6,9,22,10,3,2,1
291413,在地下城寻求邂逅是否搞错了什么 第二季 OVA,ダンジョンに出会いを求めるのは間違っているだろうかⅡ OVA,6.5,1528,2020.0,J.C.STAFF,4,4,6,24,155,640,510,136,16,33
175603,七大罪 圣战的预兆,七つの大罪 聖戦の予兆,6.5,1344,2016.0,,1,4,5,40,114,541,490,113,14,22
2453,黑岩射手,ブラック★ロックシューター,6.5,3801,2010.0,Ordet,9,19,59,167,416,1240,1229,462,108,92
279365,超次元游戏 海王星 ～涅普的暑假～,超次元ゲイム ネプテューヌ THE ANIMATION ～ねぷのなつやすみ～,6.4,282,2020.0,,1,1,1,7,39,109,93,21,4,6
186257,红白黑黄 第四季,RWBY Volume 4,6.4,838,2016.0,,8,4,11,24,78,272,330,88,10,13
277363,碳变：义体置换,オルタード・カーボン：リスリーブド,6.1,76,2020.0,,0,0,0,2,14,37,21,2,0,0
3752,再造基因 OVA,D・N・A² 〜何処かで失くしたあいつのアイツ〜,6.2,99,1995.0,,1,0,3,4,16,39,23,8,3,2
101185,飞机总动员,Planes,6.1,74,2013.0,,0,2,3,3,9,27,24,4,2,0
56094,恶魔幸存者2,DEVIL SURVIVOR 2 the ANIMATION,6.5,1673,2013.0,,10,15,19,57,196,526,551,229,39,31
1989,诗片,うた∽かた,6.4,441,2004.0,Hal Film Maker,3,3,6,22,57,130,141,56,17,6
44942,龙珠Z 超级赛亚人孙悟空,ドラゴンボールZ 超サイヤ人だ孫悟空,6.3,220,1991.0,,0,0,1,6,26,95,73,15,2,2
6389,我的主人爱作怪,これが私の御主人様,6.4,894,2005.0,GAINAX×SHAFT,2,4,15,34,103,291,304,105,17,19
77551,黏黏糊糊!!角质君,にゅるにゅる!!KAKUSENくん,6.4,239,2013.0,,1,4,5,8,31,77,78,22,6,7
38228,圣斗士星矢 圣域传说,聖闘士星矢 LEGEND of SANCTUARY,6.4,407,2014.0,,1,3,9,21,42,122,151,42,6,10
515018,宗门里除了我都是卧底,宗门里除了我都是卧底,6.0,60,2024.0,索以文化,0,1,2,4,14,19,13,5,0,2
432583,欢迎来到驹田蒸馏所,駒田蒸留所へようこそ,6.4,630,2023.0,,1,1,6,21,75,209,237,66,10,4
3410,AIR 剧场版,Air 劇場版,6.5,1307,2005.0,,11,16,24,75,171,397,327,152,61,73
127724,落第骑士英雄谭,落第騎士の英雄譚,6.5,6882,2015.0,SILVER LINK. / Nexus,21,23,53,181,759,2326,2547,811,83,78
15494,Xi AVANT,Xi AVANT,6.3,188,2011.0,,0,3,3,8,32,55,54,27,3,3
25552,忍者神龟,Teenage Mutant Ninja Turtles,6.2,123,2007.0,,0,2,3,6,17,41,39,10,4,1
122890,蜡笔小新：我的搬家物语 仙人掌大袭击,クレヨンしんちゃん オラの引越し物語 サボテン大襲撃,6.4,464,2015.0,,1,3,6,13,41,186,155,47,2,10
46954,寄生魔偶,PARASITE DOLLS,6.3,140,2003.0,,0,1,2,10,22,45,38,17,3,2
36260,圣传,聖伝-リグ・ヴェーダ-,6.2,96,1991.0,,1,1,3,7,15,31,21,12,2,3
492199,明日方舟：焰烬曙明,アークナイツ【焔燼曙明/RISE FROM EMBER】,6.4,717,2025.0,,5,3,7,21,65,264,264,64,12,12
33509,伊苏 天空的神殿～亚特鲁·克里斯汀的冒险～,Ys 天空の神殿〜アドル・クリスティンの冒険〜,6.1,73,1992.0,,0,1,4,6,9,27,14,9,2,1
227263,Fate/kaleid liner 魔法少女☆伊莉雅 Prisma☆Phantasm,Fate/kaleid liner プリズマ☆イリヤ プリズマ☆ファンタズム,6.5,1375,2019.0,SILVER LINK.,7,4,13,37,161,470,498,138,14,33
386772,那个夏天,그 여름,6.0,69,2021.0,Red Dog Culture House,4,0,0,4,12,19,21,6,2,1
470832,Code Geass 夺还的罗赛 第2幕,コードギアス 奪還のロゼ 第2幕,6.1,86,2024.0,,2,2,2,4,10,28,30,4,1,3
66523,萝球社 OAD,ロウきゅーぶ! OAD,6.4,666,2013.0,,7,5,9,14,62,246,227,71,11,14
139318,偶像活动 第三年,アイカツ!3年目,6.3,160,2014.0,,1,0,2,4,35,53,39,20,3,3
28956,封神榜传奇,封神榜传奇,6.3,158,1999.0,,0,2,1,4,20,75,36,14,4,2
374958,YOKU,YOKU,6.3,175,2022.0,P.I.C.S.,1,2,5,4,21,67,52,15,4,4
68031,青春纪行,ゴールデンタイム,6.5,3295,2013.0,J.C.STAFF,20,15,53,146,383,998,1085,428,85,82
38422,恶魔战士,VAMPIRE HUNTER The Animated Series,6.2,118,1997.0,,0,0,1,5,20,45,36,10,1,0
594,健康全裸游泳社 海商,ケンコー全裸系水泳部 ウミショー,6.4,659,2007.0,,4,3,6,21,78,218,228,86,8,7
314638,让我听见爱的歌声,アイの歌声を聴かせて,6.4,1070,2021.0,,3,8,14,45,114,320,413,121,14,18
44940,龙珠Z 世上最强之人,ドラゴンボールZ この世で一番強いヤツ,6.3,203,1990.0,,0,1,2,0,34,89,52,20,2,3
82214,真・恋姬无双～少女大乱～ OVA,真・恋姫†無双 〜乙女大乱〜 †あわわっDVD第七巻はOVAすぺしゃるです〜†,6.3,184,2011.0,,1,0,3,6,29,69,55,12,3,6
406197,影实！,かげじつ！,6.4,559,2022.0,スタジオぷYUKAI,0,0,4,12,48,244,202,37,6,6
69028,真·孔雀王,真・孔雀王,5.9,57,1994.0,,1,0,1,3,12,24,11,4,0,1
2169,绚烂舞踏祭,絢爛舞踏祭 ザ・マーズ・デイブレイク,6.2,110,2004.0,"テレビ東京、電通、BONES,BONES",1,0,2,9,16,33,33,15,0,1
41574,新世界 未来篇,アラタなるセカイ 未来編,6.4,392,2012.0,,3,0,6,14,56,122,131,45,9,6
448391,MyGO!!!!!成员的日常生活,MyGO!!!!!メンバーの日常,6.4,600,2022.0,,5,1,3,8,84,221,206,48,7,17
449355,完美世界 第四季,完美世界 第四季,6.3,143,2023.0,上海福煦影视文化投资有限公司、苏州伊恩动漫有限公司,4,0,3,15,20,33,35,23,5,5
289131,A3！满开剧团 秋&冬,A3! SEASON AUTUMN ＆ WINTER,6.1,89,2020.0,P.A.WORKS✕Studio 3Hz,0,1,1,2,20,34,24,4,1,2
366566,佐佐木与宫野 OVA,佐々木と宮野 オリジナルエピソード,6.1,87,2022.0,,1,0,0,3,20,33,22,6,0,2
470738,极速车魂 第二季,MFゴースト 2nd Season,6.4,446,2024.0,,2,1,0,18,53,158,154,54,3,3
15871,名侦探柯南 MAGIC FILE 2011 ～新泻·东京 礼物狂想曲～,名探偵コナン MAGIC FILE2011 新潟～東京 おみやげ狂騒曲,6.4,281,2011.0,,1,0,2,6,30,130,82,22,3,5
499656,转生为第七王子，随心所欲的魔法学习之路 第二季,転生したら第七王子だったので、気ままに魔術を極めます 第2期,6.5,2006,2025.0,,13,5,15,70,232,734,661,149,54,73
487684,香格里拉·弗陇提亚～屎作猎人向神作发起挑战～ 第二季,シャングリラ・フロンティア～クソゲーハンター、神ゲーに挑まんとす～ 2nd Season,6.5,2739,2024.0,,9,8,15,80,262,1024,989,280,37,35
136603,风之又三郎,風の又三郎,6.2,128,2016.0,武右ェ門,0,0,1,4,19,57,36,9,2,0
383308,哪吒之魔童闹海,哪吒之魔童闹海,6.5,4105,2025.0,,126,46,76,170,352,953,1428,737,139,78
406160,百姓贵族,百姓貴族,6.3,237,2023.0,,3,2,3,7,30,79,79,27,4,3
121596,巴啦啦小魔仙之梦幻旋律,巴啦啦小魔仙之梦幻旋律,6.3,173,2015.0,,5,1,0,5,26,62,44,23,2,5
3395,魔法使的条件,魔法遣いに大切なこと,6.4,297,2003.0,,2,2,3,10,42,91,101,41,5,0
88354,境界的彼方 偶像裁判 ～即使迷茫也要制裁之民～,きょうかいのかなた アイドル裁判! ～迷いながらも君を裁く民～,6.4,1209,2013.0,,6,7,14,35,138,415,416,131,22,25
424396,秘密的花园,秘密のはなの庭,6.3,197,2023.0,,2,0,1,4,27,78,64,17,4,0
140656,蝙蝠侠：血脉恩仇,Batman: Bad Blood,6.1,74,2016.0,,0,0,2,6,10,31,18,4,2,1
39525,不思议游戏 -永光传-,ふしぎ遊戯 -永光伝-,5.9,56,2001.0,,1,0,1,5,15,17,9,6,0,2
234552,火影忍者 寻找红色四叶草,NARUTO -ナルト- 紅き四つ葉のクローバーを探せ,6.0,71,2008.0,,0,0,1,1,11,44,11,2,0,1
20831,超兽机神断空我,超獣機神ダンクーガ,6.1,86,1985.0,,1,1,1,8,19,23,19,8,2,4
441233,总之就是非常可爱 女子高中篇,トニカクカワイイ 女子高編,6.4,1439,2023.0,,3,3,10,34,155,557,505,129,14,29
4558,哆啦A梦：大雄的人鱼大海战,映画ドラえもん のび太の人魚大海戦,6.4,586,2010.0,藤子・F・不二雄プロ、小学館、テレビ朝日、アサツー ディ・ケイ、小学館集英社プロダクション、シンエイ動画,0,4,6,27,53,224,192,60,8,12
323158,大正处女御伽话,大正オトメ御伽話,6.4,1260,2021.0,,6,5,13,50,136,442,412,146,22,28
18775,玩伴猫耳娘 OVA,あそびにいくヨ！おーぶいえーであそびきにました!!,6.4,402,2011.0,,1,1,2,15,54,154,118,43,4,10
42238,倒霉熊,빼꼼,6.3,241,2005.0,RG 애니메이션 스튜디오,3,0,3,4,38,87,71,28,3,4
175399,FLCL Progressive,フリクリ プログレ,6.4,733,2018.0,,10,3,9,36,95,195,251,98,24,12
285905,动物新世代,BNA ビー・エヌ・エー,6.5,4130,2020.0,,11,13,31,129,491,1356,1480,534,47,38
185837,Re：从迷你开始的异世界生活,Re:プチから始める異世界生活,6.4,854,2016.0,スタジオぷYUKAI,0,1,9,21,98,340,279,73,19,14
276051,虚空魔境 第二季,ラディアン 第2シリーズ,6.1,78,2019.0,,1,0,3,2,17,29,15,9,0,2
386469,人类毛病大学 -不死学部不幸学科-,ヒューマンバグ大学 -不死学部不幸学科-,6.3,246,2022.0,DLE,2,2,2,6,36,82,87,22,3,4
507581,战队红战士在异世界当冒险者,戦隊レッド 異世界で冒険者になる,6.5,2457,2025.0,,3,11,8,48,241,881,1058,167,21,19
46657,相聚一刻番外篇 一刻岛飘流记,めぞん一刻 番外編 一刻島ナンパ始末記,6.1,89,1991.0,,0,0,1,3,23,33,21,5,0,3
73444,诞生 ～Debut～,誕生 〜Debut〜,6.1,74,1994.0,,0,0,0,8,10,29,24,3,0,0
507115,怪兽8号 第一季总集篇,怪獣8号 第1期総集編,6.1,74,2025.0,,2,1,1,4,13,32,10,5,2,4
110641,"Wake Up, Girl Zoo!",うぇいくあっぷがーるZOO!,6.3,156,2014.0,ダブトゥーンスタジオ,1,1,1,2,29,65,37,14,2,4
93509,犬神同学和猫山同学,犬神さんと猫山さん,6.4,1467,2014.0,,2,2,16,31,173,542,512,147,24,18
108017,小杰克的攻击,Jack-Jack Attack,5.9,57,2005.0,,0,1,3,1,10,24,15,3,0,0
53647,TO-Y,TO-Y,5.9,57,1987.0,株式会社ぎゃろっぷ,0,0,1,2,14,28,7,5,0,0
107538,熊出没之年货,熊出没之年货,6.4,416,2014.0,,3,1,8,16,51,158,111,41,13,14
148226,绫镜少男 KING OF PRISM by PrettyRhythm,KING OF PRISM by PrettyRhythm,6.1,83,2016.0,キングオブプリズム製作委員会 (avex pictures / タツノコプロ),2,0,4,2,17,27,19,6,4,2
396940,C团地,C団地,6.3,213,2022.0,"Production I.G USA × Adult Swim,株式会社暁",1,2,1,13,30,73,62,20,6,5
55058,A子计划2 大德寺财团的阴谋,プロジェクトA子2 大徳寺財閥の陰謀,5.9,55,1987.0,,0,0,1,2,10,31,10,1,0,0
22601,创星的大天使,創星のアクエリオン,6.3,159,2007.0,,1,1,4,2,21,67,41,18,4,0
320052,佐佐木与宫野,佐々木と宮野,6.4,429,2022.0,スタジオディーン,4,0,5,13,64,153,115,59,6,10
90223,名侦探柯南 MAGIC FILE,名探偵コナン MAGIC FILE,6.2,105,2007.0,,2,0,0,1,15,57,21,6,0,3
10600,X战警,X-MEN,6.2,93,2011.0,madhouse,0,0,1,7,23,31,14,14,0,3
175449,生死回放,生死回放,5.9,53,2016.0,,1,1,1,3,11,18,14,3,1,0
292580,崩坏3 希儿,崩坏3 希儿,6.3,181,2019.0,miHoYo Anime、Wonderium.Inc,2,0,2,8,14,81,56,14,1,3
88311,A-Girl,A-Girl,6.1,97,1993.0,,1,1,2,2,22,26,35,6,0,2
509355,野生的大魔王出现了！,野生のラスボスが現れた！,6.4,1147,2025.0,,4,2,7,28,104,434,455,93,9,11
202270,甲铁城的卡巴内利～海门决战～,甲鉄城のカバネリ～海門決戦～,6.4,2738,2019.0,,5,8,16,76,291,1019,977,278,31,37
94929,翼与萤火虫,つばさとホタル,6.3,180,2014.0,,0,0,0,5,31,73,53,16,0,2
222374,赛马场,すぺしゃる動画「けいばじょう」,6.0,71,2017.0,,1,1,0,4,15,23,20,7,0,0
44521,灵猫 C.A.T.,LILY-C.A.T.,6.2,106,1987.0,スタジオぴえろ,0,1,1,7,16,42,28,7,3,1
331306,突击莉莉Fruits,アサルトリリィ ふるーつ,6.4,333,2021.0,"SHAFT,久保田光俊、源生哲雄（プロデュース）、羽鳥稜、山本知輝、豊島佳子",0,0,4,10,46,134,96,30,8,5
42859,One Off,わんおふ -one off-,6.4,357,2012.0,"oneoff制作委员会,TYO Animations（ゆめ太カンパニー）",0,0,6,11,53,126,106,48,4,3
253997,海兽之子,海獣の子供,6.4,1750,2019.0,,10,11,31,90,205,541,519,234,80,29
47150,福星小子3 记得我的爱,うる星やつら3 リメンバー・マイ・ラブ,6.1,93,1985.0,,1,1,1,5,14,37,25,6,1,2
8997,蜡笔小新：风起云涌的金矛勇者,クレヨンしんちゃん ちょー嵐を呼ぶ 金矛の勇者,6.4,472,2008.0,,1,1,3,23,45,190,148,46,5,10
332696,极主夫道 Part 2,極主夫道 パート2,6.4,1690,2021.0,J.C.STAFF,3,4,10,24,198,619,661,141,13,17
304827,天地创造设计部,天地創造デザイン部,6.4,2065,2021.0,,6,6,18,48,231,717,775,230,22,12
185686,阿莉塔的试炼,阿莉塔的试炼,6.2,135,2016.0,,0,0,3,5,26,50,33,14,1,3
2172,你所期望的永远 ～Next Season～,君が望む永遠 ～Next Season～,6.4,446,2007.0,Brain's Base、マル画ファクトリー,5,4,4,21,53,144,138,59,7,11
145355,少年女仆,少年メイド,6.4,457,2016.0,,0,0,1,16,55,181,151,45,5,3
228898,不受欢迎之家,ひもてはうす,6.4,396,2018.0,,2,3,2,16,48,129,140,52,2,2
115754,战龙四驱,战龙四驱,6.1,87,,南京鸿鹰动漫娱乐有限公司（二维）、奥飞动漫（三维）,0,1,5,3,12,32,26,6,0,2
36357,新机动战记高达W 总集编,新機動戦記ガンダムW ODD&EVEN NUMBERSオペレーション・メテオ,6.1,87,1996.0,,0,1,1,3,18,33,26,3,0,2
38124,名侦探柯南 柯南、基德与水晶之母,名探偵コナン コナンとキッドとクリスタル・マザー,6.4,405,2004.0,,1,0,1,9,45,181,122,40,1,5
167729,SHOW BY ROCK!! SHORT!!,SHOW BY ROCK!! しょ～と!!,6.4,381,2016.0,,0,0,1,9,49,144,148,26,3,1
208059,蓝猫淘气3000问之太空历险记,蓝猫淘气3000问之太空历险记,5.9,52,,湖南蓝猫卡通传媒有限公司,1,0,1,3,10,24,9,4,0,0
6848,地上最强新娘,すもももももも～地上最強のヨメ～,6.4,528,2006.0,"スタジオ雲雀,テレビ朝日",2,2,6,18,57,190,180,64,5,4
377507,TIGER & BUNNY 第二季 Part.2,TIGER & BUNNY 2 パート2,6.2,105,2022.0,,2,2,2,1,16,38,29,15,0,0
533096,猫猫的呢喃 第二季,猫猫のひとりごと 第2期,6.2,138,2025.0,,1,2,0,3,24,61,30,10,3,4
3183,文学少女 剧场版,劇場版“文学少女”,6.4,1592,2010.0,Production I.G,12,17,24,93,188,427,505,247,50,29
393238,拥有超常技能的异世界流浪美食家,とんでもスキルで異世界放浪メシ,6.4,3378,2023.0,MAPPA,3,12,20,81,380,1191,1326,291,36,38
469357,昏行者,クラユカバ,6.2,123,2024.0,,2,3,0,4,8,61,32,10,1,2
23386,竖笛与双肩书包,リコーダーとランドセル ド♪,6.4,1364,2012.0,,2,1,12,48,168,464,480,159,16,14
41742,机动战士高达0083 吉恩的残光,機動戦士ガンダム0083 ジオンの残光,6.4,392,1992.0,,12,9,7,20,30,88,147,57,15,7
63131,黑子的篮球 FAN DISC ～未结束的夏日～,黒子のバスケ DVD FAN DISC ～終わらない夏～,6.3,187,2012.0,,4,1,3,7,18,75,52,19,3,5
49883,特工次世代,BLAME! Ver.0.11,6.1,99,2003.0,,0,0,0,5,25,39,18,8,1,3
34585,剧场版 魔法老师涅吉！ANIME FINAL,劇場版 魔法先生ネギま! ANIME FINAL,6.3,205,2011.0,スタジオパストラル、SHAFT,0,1,2,8,29,82,52,28,3,0
351253,超次元游戏 海王星 ～充满涅普涅普的感谢祭～,超次元ゲイム ネプテューヌ THE ANIMATION ～ねぷねぷだらけの感謝祭～,6.2,141,2022.0,,0,2,1,6,23,58,35,9,2,5
38629,幽游白书 映像白书~暗黑武术会之章~,幽☆遊☆白書 映像白書～暗黒武術会の章～,6.1,77,1994.0,,1,0,0,7,17,29,12,7,2,2
410487,男孩、鼹鼠、狐狸和马,"The Boy, the Mole, the Fox and the Horse",6.0,66,2022.0,,1,1,5,7,6,18,17,9,0,2
268491,蜡笔小新：新婚旅行飓风之遗失的野原广志,クレヨンしんちゃん 新婚旅行ハリケーン 〜失われたひろし〜,6.4,329,2019.0,,2,1,3,10,42,129,100,32,1,9
195666,降灵记,降灵记,6.2,117,2017.0,总制作：上海绘界文化传播有限公司(绘梦),0,0,0,3,23,55,26,7,1,2
317653,致十年间的我,十年分の私へ,6.3,190,2020.0,FLAT STUDIO,0,0,0,5,34,80,48,19,3,1
78493,猪八戒吃西瓜,猪八戒吃西瓜,6.0,75,,,2,1,0,3,14,23,27,5,0,0
70167,平成警察,へ〜せいポリスメン!!,6.2,126,2013.0,集英社 週刊ヤングジャンプ編集部,0,0,2,7,17,44,49,7,0,0
479822,海洋奇缘2,Moana 2,5.9,53,2024.0,Walt Disney Pictures,1,0,2,3,11,20,12,3,1,0
320209,天官赐福 特别篇,天官赐福 特别篇,6.0,73,2021.0,"红狗动漫株式会社(RED DOG CULTURE HOUSE)（前期制作团队）,上海绘界文化传播有限公司(绘梦)",6,2,0,3,14,18,13,10,1,6
139475,不才・秋山优花里的战车讲座,不肖・秋山優花里の戦車講座,6.4,339,2012.0,,1,1,1,8,49,123,119,33,2,2
7835,机械女仆,こはるびより,6.4,586,2007.0,童夢,0,1,6,25,75,211,178,72,14,4
50502,半龙少女,ドラゴンハーフ,6.0,71,1993.0,,0,1,1,4,15,27,15,8,0,0
229508,拉链超人组 3,FASTENING DAYS 3,5.9,60,2017.0,,0,0,0,3,12,32,12,1,0,0
13429,龙与虎SOS～贪吃鬼万万岁～,とらドラSOS!～食いしん坊万々歳～,6.4,952,2009.0,,5,5,12,30,139,340,265,96,20,40
4185,危险代理人,MEZZO -メゾ-,6.4,316,2004.0,アームス（ARMS）,1,3,6,19,30,107,97,44,7,2
251009,忧郁的物怪庵 续,不機嫌なモノノケ庵 續,6.3,294,2019.0,,0,1,3,10,33,114,109,19,0,5
3498,间奏曲,インタールード,6.3,205,2004.0,,1,1,5,11,27,68,64,20,2,6
7160,银盘万花筒,銀盤カレイドスコープ,6.3,203,2005.0,カラク（アクタス）,0,3,2,4,29,79,60,24,1,1
1423,花冠之泪,ティアーズ・トゥ・ティアラ,6.4,647,2009.0,WHITE FOX,3,5,6,23,73,223,214,88,7,5
25709,熊猫京京,熊猫京京,5.9,56,,,0,1,0,4,17,17,13,2,2,0
128131,冰雪奇缘2,Frozen II,6.4,1054,2019.0,,5,3,12,37,119,402,311,121,22,22
20933,樱花大战 崭新的巴黎,サクラ大戦 ル・ヌーヴォー・巴里,6.1,94,2004.0,,0,0,0,4,25,36,19,6,3,1
404753,鬼人幻灯抄,鬼人幻燈抄,6.4,822,2025.0,,22,18,22,32,72,158,321,143,22,12
809,桃华月惮,桃華月憚,6.4,436,2007.0,,3,3,8,20,67,140,115,49,15,16
2077,漫画同人会,こみっくパーティー,6.3,159,2001.0,"ケイエスエス,OLM",0,1,3,7,21,61,51,10,3,2
7619,幸福之祈祷,ほとり〜たださいわいを希う。〜,6.1,92,2005.0,吉井孝幸、滝山雅夫,0,1,2,2,17,42,18,8,1,1
126175,小桃小栗 Love Love物语,ももくり,6.4,696,2015.0,,0,4,1,15,98,261,235,64,8,10
20529,怪医美女RAY,RAY THE ANIMATION,6.1,101,2006.0,OLM TEAM IGUCHI,0,0,2,6,13,47,22,10,1,0
92432,幻影精灵宝可梦的主谋者,戦慄のミラージュポケモン,6.2,148,2006.0,OLM,0,1,1,2,23,67,43,8,2,1
39637,视而不见,しらんぷり,6.3,242,2012.0,白組,1,3,1,10,35,74,89,25,3,1
77552,Fate/Zero cafe,Fate/ゼロカフェ,6.3,204,2013.0,,2,0,1,6,32,80,64,10,3,6
194036,剧场版总集篇 OVERLORD 不死者之王,劇場版総集編 オーバーロード 不死者の王,6.4,712,2017.0,,6,5,9,19,79,278,213,64,16,23
226282,雄兵连之雄芯篇,雄兵连之雄芯篇,6.2,137,2017.0,,1,1,1,5,19,59,37,10,2,2
366257,BLOODY ESCAPE -地狱的逃跑剧-,BLOODY ESCAPE -地獄の逃走劇-,6.2,146,2024.0,ポリゴン・ピクチュアズ,0,3,2,8,17,60,38,11,3,4
340678,再见了，夏日冒险,グッバイ、ドン・グリーズ！,6.3,312,2022.0,,1,0,8,20,43,97,90,35,12,6
74640,义风堂堂！兼续与庆次,義風堂々!! 兼続と慶次,5.9,61,2013.0,,1,3,1,6,8,19,12,10,0,1
47725,永远之久远 第二章 混沌的兰舞,トワノクオン 第二章 混沌の蘭舞,6.4,366,2011.0,,2,0,3,21,49,108,135,41,3,4
7183,真・恋姬无双 OVA,真・恋姫†無双 †はにゃDVD第七巻はOVAすぺしゃるなのだ†,6.3,272,2010.0,"真恋姫無双製作委員会,動画工房",1,1,4,9,39,100,87,19,5,7
367468,熊出没之夏日连连看,熊出没之夏日连连看,6.2,142,2016.0,,0,0,1,5,29,59,34,8,0,6
332365,熊出没·重返地球,熊出没·重返地球,6.3,214,2022.0,,3,2,3,10,22,71,74,25,2,2
78034,轻井泽症候群,軽井沢シンドローム,5.9,59,1985.0,,0,0,3,5,11,23,13,1,2,1
38429,爆丸,爆丸バトルブローラーズ,6.1,86,2007.0,トムス・エンタテインメント、ジャパンヴィステック,0,1,0,3,19,38,17,6,1,1
282635,狐妖小红娘8 金晨曦篇,狐妖小红娘 金晨曦篇,6.4,473,2020.0,绘梦、洛水花原,1,1,3,27,53,196,124,42,8,18
519958,为你着迷,夢中さ、きみに。,6.3,166,2025.0,,1,0,2,5,23,65,57,11,1,1
30488,剧场版 创圣的大天使,劇場版アクエリオン,6.2,129,2007.0,,1,2,3,4,16,53,33,13,3,1
18510,富士见二丁目交响乐团,富士見二丁目交響楽団 寒冷前線／雨のち嵐,5.9,57,1997.0,,1,0,2,8,9,19,11,4,1,2
47729,永远之久远 第六章 永远之永恒,トワノクオン 第六章 永久の久遠,6.3,323,2011.0,,5,2,6,14,40,87,118,45,1,5
231261,哪吒之魔童降世,哪吒之魔童降世,6.4,4817,2019.0,可可豆动画,60,40,74,176,491,1473,1627,700,99,77
362711,Follow Your Fantasy,Follow Your Fantasy,6.0,73,2021.0,,0,1,0,3,17,36,12,0,0,4
91135,魔神之骨,マジンボーン,6.0,64,2014.0,,1,0,0,7,13,27,9,4,0,3
109948,CROSS ANGE 天使与龙的轮舞,クロスアンジュ 天使と竜の輪舞,6.4,3351,2014.0,サンライズ練馬スタジオ,45,26,59,157,385,925,1097,477,115,65
7033,腐女子的品格,腐女子の品格,6.1,80,2010.0,"パンダ工場,Liverpool/パンダ工場",1,0,1,3,24,23,17,9,1,1
36262,X战记,X -エックス-,6.3,288,1996.0,,1,1,6,18,39,90,84,35,12,2
239923,心理测量者 Sinners of the System Case.1 罪与罚,PSYCHO-PASS サイコパス Sinners of the System Case.1 罪と罰,6.4,1680,2019.0,,8,6,15,56,159,597,643,155,26,15
103809,新网球王子 OVA 对战Genius10,新テニスの王子様 OVA vs Genius10,6.3,225,2014.0,,3,1,2,9,28,95,57,17,4,9
38128,名侦探柯南 MAGIC FILE 3 ～新一与小兰·麻将牌与七夕的回忆～,名探偵コナン MAGIC FILE3 新一と蘭・麻雀牌と七夕の思い出,6.3,302,2009.0,,1,2,3,5,30,135,95,27,1,3
89594,宇宙海盗船长哈洛克,キャプテンハーロック -SPACE PIRATE CAPTAIN HARLOCK-,6.3,300,2013.0,"東映アニメーション,高木勝裕、中山圭史、木下直哉、村松秀信、間宮登良松、キャプテンハーロック製作委員会（東映アニメーション、サミー、木下グループ、東映、東映ビデオ）",1,1,5,20,32,98,100,35,5,3
222914,画江湖之换世门生,画江湖之换世门生,6.1,103,2017.0,北京若森数字科技有限公司,2,0,5,6,15,34,24,12,2,3
103160,大英雄狄青,大英雄狄青,6.3,230,2003.0,,0,1,2,9,38,75,79,21,5,0
41705,电波少女,CODE-E,5.9,60,2007.0,メ～テレ（名古屋テレビ）,1,1,0,1,16,24,12,5,0,0
10488,怪物王女 OAD,怪物王女 OAD,6.2,153,2010.0,タツノコプロ,0,1,5,9,16,59,42,18,1,2
229642,打工小哥！,働くお兄さん！,6.3,212,2018.0,,1,0,1,6,31,85,72,11,1,4
19134,JJ萌艺社,だぶるじぇい,6.4,358,2011.0,,2,1,3,16,54,108,122,44,7,1
126798,告白实行委员会 告白预演,告白実行委員会 告白予行練習 ショートストーリー,6.4,664,2014.0,,3,1,6,12,71,275,221,61,8,6
132212,超级恋人,SUPER LOVERS,6.4,527,2016.0,,2,6,4,22,69,190,149,62,7,16
331692,瓦尼塔斯的手记,ヴァニタスの手記,6.4,1640,2021.0,BONES,5,5,11,47,174,612,602,142,22,20
87390,明治东京恋伽～弦月的小夜曲～,明治東亰恋伽 ～弦月の小夜曲～,5.9,54,2015.0,,0,0,1,6,15,15,14,1,2,0
